"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1998-12-14","0.00","74","48"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1998-12-15","0.20","77","59"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1998-12-16","0.01","79","50"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1998-12-17","0.00","78","56"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1998-12-18","0.00","64","48"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1998-12-19","0.00","67","47"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1998-12-20","0.00","62","50"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1998-12-21","0.00","57","40"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1998-12-22","0.00","55","36"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1998-12-23","0.00","52","29"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1998-12-24","0.00","61","30"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1998-12-25","0.00","62","33"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1998-12-26","0.00","63","37"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1998-12-27","0.00","66","40"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1998-12-28","0.00","67","39"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1998-12-29","0.00","68","40"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1998-12-30","0.00","72","44"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1998-12-31","0.00","72","46"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-01-01","0.00","70","42"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-01-02","0.00","65","40"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-01-03","0.00","67","39"
