"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-10-03","0.00","81","57"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-10-04","0.24","68","59"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-10-05","0.00","73","53"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-10-06","0.00","71","50"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-10-07","0.00","73","49"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-10-08","0.01","74","49"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-10-09","0.00","79","58"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-10-10","2.73","70","66"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-10-11","0.34","80","67"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-10-12","0.15","70","59"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-10-13","0.09","63","58"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-10-14","0.00","72","52"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-10-15","0.00","69","49"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-10-16","0.00","75","52"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-10-17","0.00","73","63"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-10-18","0.00","71","56"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-10-19","0.05","61","54"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-10-20","0.75","57","51"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-10-21","0.00","64","42"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-10-22","0.00","71","38"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-10-23","0.00","60","34"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-10-24","0.00","59","32"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-10-25","0.00","62","31"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-10-26","0.00","68","35"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-10-27","0.00","74","38"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-10-28","0.00","68","42"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-10-29","0.00","72","39"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-10-30","0.00","75","42"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-10-31","0.00","77","51"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-11-01","0.01","76","59"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-11-02","0.00","65","44"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-11-03","0.00","53","32"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-11-04","0.00","61","29"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-11-05","0.00","68","32"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-11-06","0.00","73","35"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-11-07","0.00","76","43"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-11-08","0.00","71","48"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-11-09","0.00","77","46"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-11-10","0.00","76","49"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-11-11","0.02","68","46"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-11-12","0.00","64","45"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-11-13","0.01","71","43"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-11-14","0.00","80","41"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-11-15","0.00","64","35"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-11-16","0.00","60","33"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-11-17","0.00","57","26"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-11-18","0.00","61","27"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-11-19","0.00","71","32"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-11-20","0.00","72","49"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-11-21","0.00","63","45"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-11-22","0.01","66","53"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-11-23","0.00","72","53"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-11-24","0.00","69","50"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-11-25","0.05","68","52"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-11-26","1.02","68","48"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-11-27","0.00","64","37"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-11-28","0.00","69","39"
"USW00053871","ROCK HILL YORK CO AIRPORT, SC US","1999-11-29","0.00","61","42"
