"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-09-20","0.00","77","48"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-09-21","0.01","53","45"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-09-22","0.00","71","39"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-09-23","0.00",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-09-24","0.00","82","46"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-09-25","0.00","89","48"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-09-26","0.00","82","45"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-09-27","0.00","79","40"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-09-28","0.00","85","49"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-09-29","0.07","84","49"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-09-30","0.00","66","48"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-10-01","0.48","67","46"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-10-02","0.03","66","44"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-10-03","0.01","59","37"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-10-04","0.15","57","32"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-10-05","0.00","52","30"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-10-06","0.00","61","27"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-10-07","0.00","73","30"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-10-08","0.00","81","42"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-10-09","0.00","75","38"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-10-10","0.00","76","38"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-10-11","0.00","69","38"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-10-12","0.00","70","36"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-10-13","0.00","78","35"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-10-14","0.00","78","44"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-10-15","0.00","75","37"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-10-16","0.05","60","35"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-10-17","0.02","48","29"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-10-18","0.00","62","25"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-10-19","0.00","62","29"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-10-20","0.00","45","35"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-10-21","0.00","61","30"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-10-22","0.00","71","37"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-10-23","0.01","67","35"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-10-24","0.00","66","34"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-10-25","0.00","67","36"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-10-26","0.00","62","41"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-10-27","0.07","54","41"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-10-28","0.12","60","40"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-10-29","0.00","62","33"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-10-30","0.02","44","34"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-10-31","0.11","39","34"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-11-01","0.14","40","32"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-11-02","0.03","39","33"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-11-03","0.12","37","32"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-11-04","0.00","42","27"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-11-05","0.00","48","22"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-11-06","0.00","52","28"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-11-07","0.31","37","24"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-11-08","0.00","49","22"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-11-09","0.13","32","15"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-11-10","0.00","37","18"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-11-11","0.00","42","16"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-11-12","0.00","52","23"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-11-13","0.00","64","25"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-11-14","0.00","64","34"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-11-15","0.00","74","42"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-11-16","0.00","63","33"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-11-17","0.00","60","31"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-11-18","0.00","53","33"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-11-19","0.00","43","22"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-11-20","0.00","53","19"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-11-21","0.00","65","31"
