"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-02-20","0.00","54","34"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-02-21","0.00","46","29"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-02-22","0.00","50","30"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-02-23","0.00","59","31"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-02-24","0.00","73","37"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-02-25","0.00","77","37"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-02-26","0.00","79","60"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-02-27","0.00","65","41"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-02-28","0.00","72","28"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-03-01","0.00","77","36"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-03-02","0.00","61","39"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-03-03","0.00","54","24"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-03-04","0.00","70","42"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-03-05","0.00","64","40"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-03-06","0.00","47","33"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-03-07","0.24","44","28"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-03-08","0.51","66","38"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-03-09","0.00","55","32"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-03-10","0.00","60","36"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-03-11","0.01","52","34"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-03-13","0.07","42","32"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-03-14","0.35","38","25"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-03-15","0.01","60","24"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-03-16","0.00","72","45"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-03-17","0.00","66","54"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-03-18","0.08","55","43"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-03-19","0.34","55","41"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-03-20","0.04","60","42"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-03-21","0.01","67","37"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-03-22","0.21","77","47"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-03-23","0.00","47","37"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-03-24","0.05","56","34"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-03-25","0.00","59","38"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-03-26","0.00","62","31"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-03-27","0.04","52","45"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-03-28","0.00","57","43"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-03-29","0.00","67","49"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-03-30","0.00","69","41"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-03-31","0.00","68","54"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-04-01","0.00","79","58"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-04-02","0.00","82","64"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-04-03","0.23","71","50"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-04-04","0.05","76","37"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-04-05","0.00","73","48"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-04-06","0.00","78","37"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-04-07","0.00","77","56"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-04-08","0.00","77","61"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-04-09","0.00","77","47"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","1999-04-10","0.00","74","48"
